-0.006358,0.035073,-0.011984,0.015271,-0.004305,0.001394
-0.042024,0.039037,-0.013191,0.006601,-0.003993,-0.017434
0.015633,0.020925,0.003022,-0.014334,-0.020415,-0.017622
-0.000543,0.036752,-0.019881,-0.010813,0.020947,0.028723
0.091310,0.050536,0.002604,0.008588,-0.007318,0.002528
0.009923,0.017756,0.021420,-0.003209,-0.004467,-0.001703
-0.053116,0.040686,0.005842,-0.001656,-0.047758,-0.010849
-0.068898,0.008638,-0.023054,-0.032147,-0.006519,-0.007796
-0.047005,0.026005,-0.038916,-0.009597,-0.003671,-0.017469
-0.030081,0.025017,0.008058,0.009574,0.000902,0.007866
-0.017719,-0.041352,-0.027649,0.012316,0.011156,-0.032296
0.019127,0.008884,0.005275,-0.027005,0.009184,-0.012222
-0.034543,-0.008200,-0.010901,0.013608,-0.014387,-0.007243
-0.047228,0.011895,-0.001630,0.001449,0.001471,0.006596
-0.011616,0.038978,0.009545,0.004796,0.000722,0.003298
-0.023295,0.026268,0.040164,0.010548,-0.004268,-0.004024
0.010452,-0.001875,0.000956,-0.018012,-0.007327,-0.005509
0.021857,-0.000111,-0.003484,-0.013226,-0.033910,-0.016661
-0.019367,0.014004,0.014668,-0.001052,-0.007287,-0.013920
0.011110,-0.018071,0.001980,0.014719,0.005844,-0.020055
-0.001504,0.011527,0.005511,-0.005265,0.007915,-0.009232
0.022343,0.005761,0.019616,0.005523,0.032355,-0.007902
0.019106,0.019225,-0.005428,0.001016,-0.006742,-0.001246
0.022347,0.000396,-0.014010,-0.005698,0.003987,0.001317
0.010438,-0.022640,-0.029502,0.037911,-0.017474,-0.024129
-0.010100,-0.026610,0.027156,-0.003744,-0.012160,0.007714
0.022456,-0.018112,-0.019017,0.001787,0.004437,0.026982
-0.019079,0.001755,-0.020246,0.029208,0.030271,-0.009599
-0.009715,0.008663,-0.015698,0.023408,0.023151,0.007677
0.033566,-0.019137,-0.013372,0.007980,-0.001375,-0.009180
0.000978,-0.032246,0.003208,0.009358,-0.003800,0.011897
0.027793,-0.004144,-0.016237,-0.007854,0.009416,0.003513
0.024336,-0.025655,-0.022996,0.044371,-0.018975,-0.000952
0.001533,0.001223,-0.062987,-0.034359,0.000911,0.002978
0.023220,0.010728,0.018756,0.024425,-0.004316,0.006367
0.078563,-0.008417,-0.015333,-0.012751,0.016599,0.020341
-0.031022,-0.035627,-0.015449,-0.000102,-0.017611,0.001523
0.004948,0.009472,-0.013552,0.016933,0.031632,0.001197
0.031432,-0.033182,0.032972,0.000831,0.020670,-0.038897
-0.032623,0.008210,0.014707,0.023972,-0.001626,0.014575
-0.051506,-0.020253,0.037727,-0.032637,0.028142,0.028316
-0.041628,-0.037980,0.008413,0.012345,0.000509,-0.009868
0.009063,-0.021412,-0.021973,-0.022509,-0.009238,0.005790
0.058613,-0.003749,0.003685,-0.004823,0.012289,0.002378
0.008324,-0.033500,-0.013599,-0.036564,0.000126,0.015811
-0.001825,-0.018300,-0.009421,-0.008212,-0.030656,-0.003628
0.095208,-0.021109,0.004578,-0.019032,0.008162,0.001390
0.032296,-0.024752,-0.005714,-0.016152,-0.003185,0.006686
0.055488,-0.017212,0.000214,-0.004062,0.002447,-0.004868
0.076512,-0.014995,0.023622,-0.013799,0.000779,-0.000616
-0.009285,-0.007521,0.035594,-0.003284,0.031244,0.019045
-0.022898,0.034672,0.025985,0.021797,-0.038258,0.007584
0.006852,-0.047369,-0.039741,0.026211,-0.005255,0.000004
0.041704,-0.000528,-0.015648,-0.012665,-0.003868,0.004956
0.017289,-0.009108,-0.017055,0.006735,0.036287,0.005657
-0.008715,-0.026380,0.020842,-0.014437,0.004509,0.005058
0.015478,-0.001906,0.006001,0.015244,-0.014086,0.018379
-0.044625,-0.017346,-0.020105,0.029947,0.002578,0.004155
-0.067280,0.008497,-0.007239,0.004060,0.018603,0.020579
0.003663,-0.009908,0.007078,-0.006707,-0.026453,0.016049
0.005592,0.011940,0.009716,0.005546,-0.009929,-0.011174
0.019268,-0.033051,-0.020411,-0.029740,-0.015803,0.001863
0.021133,-0.011282,0.007594,-0.014130,0.004509,0.002231
-0.008429,0.005556,0.003762,0.008608,0.022407,0.009060
0.012335,-0.023366,0.008790,0.004082,-0.001639,-0.017594
0.002477,-0.009920,-0.032484,-0.022421,0.002014,0.003862
0.030895,-0.009107,0.004156,0.040267,0.007753,0.015309
0.021791,0.021566,0.017377,0.005589,-0.010613,0.043019
-0.061348,-0.022207,-0.037492,-0.007027,0.031695,0.034216
-0.018738,-0.005744,0.003461,0.025068,0.006236,0.007682
-0.003772,-0.002238,-0.001351,-0.004887,0.001167,-0.010265
0.010151,-0.020234,0.014377,0.033690,-0.017463,0.009817
0.012343,-0.012909,0.012582,-0.001388,-0.017366,0.012168
0.049258,-0.030976,0.011968,0.000104,-0.024632,-0.016256
-0.014606,-0.025646,0.011743,-0.033667,0.011478,-0.003305
0.002815,-0.030178,0.011580,0.039061,-0.004119,0.014319
0.029101,0.005437,0.017334,0.008091,0.006496,0.015000
0.045782,0.014879,-0.046444,0.002019,0.017345,-0.014207
0.075302,-0.029004,0.000875,-0.017925,0.015990,0.008160
-0.051187,-0.062502,0.053712,-0.013355,0.024175,-0.026753
0.009711,-0.015209,-0.020857,0.015902,-0.000880,-0.006948
0.001151,-0.014132,0.002589,-0.001696,-0.005661,-0.002736
-0.010615,-0.027007,-0.027126,0.011504,-0.031179,0.007088
0.024315,-0.009444,0.013623,-0.010480,-0.007681,0.009881
0.010523,0.004685,-0.004742,0.000474,-0.007573,0.017015
0.001655,-0.007633,0.008504,0.036645,0.004268,-0.001396
-0.024130,-0.008946,-0.024724,0.022761,0.028063,-0.025086
-0.018305,-0.023110,-0.004067,0.024469,0.003396,-0.026385
0.043502,-0.008168,0.010519,-0.017007,-0.001491,0.011881
0.002812,-0.012635,-0.020723,0.025280,-0.013157,0.009943
-0.011524,-0.033415,-0.027140,0.002356,-0.028008,0.006500
0.017349,0.003197,0.012055,0.008043,-0.001226,0.003957
-0.039117,-0.026335,0.005667,-0.002274,-0.030978,0.007591
-0.019453,-0.058498,-0.040646,-0.014107,-0.013558,0.004308
-0.029927,-0.002324,-0.036937,-0.008694,0.015166,0.007094
-0.002562,-0.041332,0.021308,0.027619,0.025902,-0.019129
0.001152,-0.041233,0.022748,0.002222,0.001290,0.016209
-0.021203,-0.033340,0.000855,-0.010293,-0.019069,-0.001358
-0.005891,-0.022515,0.002395,-0.018471,-0.012995,0.014983
-0.017200,-0.018705,0.011346,0.000481,0.000435,0.020179
0.050420,-0.042351,-0.000450,0.025206,0.000401,0.014286
-0.003831,-0.008117,-0.003226,0.026308,0.002118,0.009550
0.001063,0.004171,0.021878,0.017921,0.003329,0.021022
0.019659,-0.022586,0.000304,-0.015771,-0.009133,0.006171
0.011018,0.014153,-0.027390,0.020975,0.005878,0.034415
0.051279,0.015198,0.009947,-0.019488,0.010702,0.002268
0.038289,0.023171,0.049971,0.014135,-0.013404,-0.014190
0.002776,-0.025802,0.002989,-0.017245,-0.012244,0.008494
-0.038522,-0.036206,-0.005294,0.014111,0.011018,0.007810
-0.006389,-0.042961,-0.018180,0.011566,-0.017184,0.003222
-0.034201,-0.011618,0.018630,0.020615,0.026344,0.019063
-0.026493,-0.043004,-0.035590,0.024870,0.021907,-0.032222
0.022738,-0.007519,-0.016318,-0.002815,0.004322,0.010051
-0.014835,-0.052374,-0.018462,0.030753,-0.012778,0.004115
-0.044423,-0.014971,-0.015895,0.008048,0.008237,0.021937
0.018807,0.015823,0.023816,0.039150,-0.007065,0.022011
-0.003072,-0.027949,0.002509,0.039606,0.005825,-0.002972
0.020409,-0.030972,-0.004347,-0.008083,0.002165,0.007137
0.021801,-0.009711,-0.015415,0.052957,-0.037695,0.005191
-0.006469,-0.024757,-0.008451,0.005091,-0.028324,0.024572
0.024381,-0.040349,0.010677,-0.016759,0.000859,0.013631
0.003538,-0.020562,0.021088,0.014308,0.025630,0.003239
0.013072,-0.038902,0.001338,0.015837,0.030396,-0.002933
0.054257,-0.034667,-0.016366,0.014364,0.019319,-0.005576
